Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Outcome
-1.0857423209669304,0.20262159585594974,1.5142381227777775,0.7083814398934543,-0.01918578440274843,-0.5273532434602152,1.3601120105068125,-2.1885969955195685,5.38044893780658,-3.6551224094805153,1.1053383380101165,-0.3521530540024316,-4.035917497546537,0.865781382332219,-3.847073679471213,-1.0659424415973981,1.3116412768446506,-0.7908099861418791,5.325304142756314,0.5226386382268207,0
-1.2816699166529877,-0.567588354984749,2.775177288966498,1.2547407452100523,-1.756636324582626,-0.06739425319379243,0.24333956526416234,0.253949677812602,4.359224388740664,-2.508919118770536,-1.1429671986454508,-1.3546148638394335,-3.5157647456056695,2.2827492435993024,-0.9015420091938272,0.18774050722517077,-3.8924089976480856,2.597090367994785,0.756682158019526,-1.6243757373793766,0
0.8729856413425691,-1.380348353733938,1.0994133407468496,2.727947938252436,-3.1849380596332555,-0.43818111919734926,-0.4150138017965702,-1.7326499375030509,3.8807782028659403,-2.766431117601984,0.4133487785502528,-0.35617698049538715,-2.6001048438196257,0.8277568795389175,1.8670682653403687,1.1070875899486767,-2.205227991251295,0.5437645216666543,3.757106027144367,0.3237219968763063,0
1.2478207731502375,-2.349879797432981,0.014415370297236163,-3.1489683695625725,-1.5302889644769107,1.449339756460838,0.3434546420280766,-0.32640168362364524,6.805700257849768,-0.495601541727543,-0.5861786338983189,-0.29426432703127947,-2.7514377792059515,2.528986135876162,-3.8712753473323844,-1.9737298965014056,0.6105260901403986,5.106030121481456,-0.9896665266129249,3.8258733305274673,0
0.7667182826202803,-0.574752983207413,0.6678762439541466,3.160041766531581,2.3751000653347516,2.519332791243617,-0.8345405524327041,-1.067296673744829,-2.5457554786606416,-1.8061101732826335,1.469344293316209,0.9306874285903857,-1.3174750975538452,-0.20396765068010847,-1.1779631083820132,-0.4539649994488739,-0.5454229730605868,-3.7228268246800433,4.574168362408656,-2.353506700234223,0
-1.601236321616965,0.8435504091688937,0.12352551996228656,-1.9497739090695412,2.4110079854462363,0.299641187443805,0.5498928864166234,-1.6288892278878828,-3.340853309536198,1.413694935773302,-0.3907397743584403,3.1946789352898106,-3.4047763351252858,-0.9732787781603998,-3.910380367645954,-1.0284708922820633,-0.32794326789803163,-7.368903245431385,6.270931227920634,-2.0235475842569137,1
-1.7357889304385166,-0.8551181568667101,1.3720264902784813,1.689784486718415,4.431690690773861,2.0670696873861147,1.1089808553132174,-1.4071449147654347,-3.5952533798766617,1.0189396408376723,1.8181062078919905,1.3184002667387544,0.36027922953654556,-2.0424165659535864,-3.676916281155667,1.6305772660429658,1.7734501146306298,-7.61406016061056,6.630515076593941,-2.1713195436481554,0
0.15303459706762285,1.1690109258638153,1.112886400645174,0.43542118385019757,-1.6537314824535523,0.019827153765367127,-0.05326255999368678,-0.2954975036346408,0.4566131290629053,-2.206927157373683,0.42745540469694027,-0.052922049104156876,1.4368642371094984,1.863959032318162,1.5128260915104486,-0.9538175081772426,-1.3770034157977298,2.2180647883374425,-3.250697300329354,-1.0871330700563795,1
-1.0206250405038206,-0.42035532657652597,-0.6350523262281165,4.416998529502972,-0.9239115788502631,-0.8160641884917624,0.9991495946171859,1.422824142867737,0.13789621256453768,-5.550619910335554,1.1984823523838992,-1.5434798060704502,0.059884781133010656,0.06690067673438493,4.311239673288619,-2.9221609916715456,1.2106958560475902,3.1806377516213926,-2.393655628395888,-1.6100400349834638,0
0.6290826192412396,0.48700896780815517,-0.5403368239518798,1.18113141204489,1.6998063766731557,0.5515735388198252,0.0925313917410772,-1.7870895868046504,-0.9811352661409137,-2.9667095159685304,1.0258195333018967,-1.0546856473668753,2.7255922109212793,1.4546348632993822,-0.7231024152772549,-0.7273786660416852,2.0268184231395505,0.8045240254296735,-2.1630555632074953,-0.445908471821018,0
-0.20709514261728257,-0.8220766949616712,0.2389240047942821,-0.2800690054976692,0.7842982936480831,-0.38931972298531436,-1.6169364373700783,0.843960203180256,2.926645880915617,1.224281472041148,1.4038047328403518,-2.0295014944562864,-2.8946207886632926,-0.8919352305330162,-1.5723762677888753,0.898711645936966,-1.4585763984516318,1.9596603657373,1.499570466518253,1.5404339864175327,0
-0.2019999970586173,0.14275158734642754,-1.6909370234227146,3.716257055577472,-2.3406450294369705,-0.4959992553353133,0.7692063474975481,3.030637438161725,-0.8591992989250131,-7.541397895059865,-0.45855266013119844,-3.0983275637118712,0.13127822515185683,-0.4133758392500886,7.168748405118538,-3.045031042850086,3.4954844351588337,2.441070341889296,-5.765623811822799,-4.895908768819547,0
-0.5251447220182178,0.6161612305147948,-0.29657174031011246,0.6037407002892019,1.700633487354521,0.9547830966950015,1.035946140314855,-2.582796414689078,-0.8689420248513052,-4.062240342743565,0.8484396464540668,1.4734411549837154,-1.3613151328139887,1.0818273841952861,-2.35174191447619,-3.737451185390168,1.4907769644210878,-1.9915746187688248,2.3344358611750864,-0.917209908058294,0
0.6549150986875256,-1.37794017655884,-0.042551860015031306,-0.7031835574410572,1.3775879790985015,2.961283696951351,-1.3011841325285654,-1.094388969346304,-2.7449449289297663,-1.3292035905776771,-0.8931142316154002,1.0917531621838221,-3.107601244641355,-0.7931933481378217,-0.8990727327601705,-2.0834853709340244,-1.3408163194204128,-4.044230657191149,2.794951567690543,-2.7635324489295092,0
-1.0277739179138536,-1.325884076953689,1.539082142431888,0.5309666248425391,-0.04401794340313825,-0.6466868530633912,-0.3951401086262139,-0.47261134386173564,-0.018127870430179476,-1.8673881240868866,-0.7132491280839726,0.8701369736563418,0.1037988428566512,0.007132044606073307,0.20804524131848529,-2.3301484034595554,-0.9987135412407979,0.20133113973421127,-0.12357787085715936,-0.6204580020611794,0
0.20193990333548184,-2.002142724832433,-1.1408686239836725,1.0192479434398325,-2.829650957874926,-1.4474622570271596,-0.45933512405256655,0.017441968259617302,-0.026504328373836983,0.39710034488146767,-0.1340487665021912,0.6854515418971392,0.3748082400139783,0.430547531418332,2.407598769600604,3.0764318897963188,1.8080394091968928,-2.4614448681012724,1.6409285815554249,-0.819687484994322,0
1.0005483257015377,-0.3089614708346406,-0.6869270001522888,-0.07960691169347567,1.1845806278374431,0.7431973449249332,-0.42175961519169836,-1.91367125014873,-4.3719023180374,2.4744317826119655,1.0972327856643567,5.248384174739297,-2.0405706620875783,1.0804058325449375,-2.307962082008395,-1.263251707750089,-2.9210843057079465,-4.59075896354374,5.673815394557224,0.15357223697194555,1
-1.55835644472052,0.9138897415259529,1.0412101752053244,1.6481274335984395,-3.3060458036343237,0.6768828201532168,0.9564964758415365,0.07414018352465856,-0.8754475975558499,-3.3318987644178346,-1.5658563846543787,-0.3642288635328305,3.080508057253285,2.630899608228829,4.735127122048402,-0.41324944739612307,-2.301286358829901,3.003766086728441,-5.886174451911017,-2.7042316884364066,0
0.9032881210981933,2.1221094572335484,1.1210386512351236,-2.2969785170160595,2.8752935696219852,0.18596125356079854,1.1358675163955245,-0.7207351520282339,-3.69114232617725,5.458740129308996,0.4876073675611219,3.1973561054222355,0.03362970848492375,-2.7910024541459117,-4.204572314484666,2.89936006958294,1.5720520277586736,-9.47311054500159,6.885517817445513,-1.0930264984299127,0
-0.9740935544852762,0.579509315637012,-0.013363034700653587,0.8644984894121157,-4.7576505073960424,1.1416281734269462,2.0248786093294457,2.6250947016372157,3.6815561552719336,-1.4753330443005188,-1.1544239502399065,-3.7900133029850167,3.1828864472748437,-2.2540800007715243,7.631611725702518,1.4985464704257228,1.8505402549287828,5.1517492918464125,-6.362927876067757,0.9704710488018199,0
1.047588422250938,-0.05820605313308032,-1.3012574130267989,2.7242863654209915,0.31828781684373114,-1.61004259937593,2.010940884560054,1.0171509509299925,0.27256901170654574,-2.6252952181632394,0.1191005684977072,-2.380659503729486,-0.6718175919795065,0.7760360905323519,2.4481948454969467,-1.8576934119025852,-1.9776728677907423,5.566130222598618,-3.200204168409884,0.512622372852908,0
0.7970167048338735,1.2810775447164946,2.519989112747698,-2.3932778243599184,-3.3233647542951417,-1.3595869857989646,-0.4968174654860444,-4.461868111946518,2.8424382245266746,-2.3483140287005093,-0.5959045058647572,2.9866989243548687,-2.197238513967257,-0.4659451469948621,0.18631971552911272,-2.8117714799852482,-2.597383805703612,-2.6069073553766002,3.9560160534778004,1.0635812122717723,1
-0.7834903416750496,-0.06779753777992059,-1.1186771684548935,-1.25024528413662,-2.9603095504250847,-0.8929905170802298,-1.2258637713038287,2.432053289738648,5.6894626953023035,-0.7070637943318657,1.6021312185392342,-3.4599929776289606,0.04478539410924842,2.356799349829532,2.192662930786593,-1.4619637962415148,-1.8428158608515297,11.547252170803082,-8.511972177480104,3.860702388744194,0
0.07205085018665584,0.19278407772429806,-0.4442713744560062,1.9094858374834547,-0.879745804147003,1.3743116206542387,0.5282883324746676,-1.2300375495184788,-0.4915585656683899,-3.198087789451369,-0.2976425359964962,-0.05460909130655667,2.1125564667170664,2.033677740723146,1.3206528195608038,-0.12368315432855959,1.542488069259365,0.38344263235417303,-1.5747147249219349,-1.1777095471323606,0
0.7794340720248285,1.4640893506688015,-0.15006859305519116,4.048783002539393,-1.1042206415110511,-0.728604315356119,-1.5619665959451805,1.315097480652957,1.8001732134251245,-1.6894120444401948,0.9128281610861624,-0.3728357733585217,-1.423262438409146,1.4831010498997634,0.8968140953131128,1.015259164200933,0.3374032749488727,1.426279585484764,1.932689313490204,-0.47382654297616966,1
-0.973599064367939,0.27234068013162743,0.9147618575477848,5.058544804948736,0.6675851495928528,1.1318740238960365,-1.1846635367776042,-0.7211884574303349,5.045470439007265,-7.3298602850853385,-0.7005468158325016,-2.873028087158228,-0.0427631866237933,3.1106528205763277,-0.6718350716452574,-3.3620527917087397,0.5625794463084319,7.675866910076375,-2.0993328073982087,1.3294426272876232,0
0.9889229171420731,1.9472567386642823,0.6434850739132394,3.6088992649261895,-0.48392520384352905,-1.365054443070417,0.027999545194562925,-0.12912602219739755,-1.976414832191418,-4.430912029897762,-1.0608842556995841,0.03598722122301301,2.6474045770142363,-1.2295054387493696,4.564752694411385,-2.7960031675220733,0.840394421809699,0.404443109460783,-1.7899156616999343,-1.5707536670841187,0
-0.7721646868646517,0.819999135917259,0.3929030132733682,2.0140850587455366,-2.4355306563563293,-0.410136261770982,-1.1208492678116218,0.7870580294713863,2.134620086082795,0.397594388087201,1.5537518857296357,1.370999819928014,-4.289974902438545,-1.2404008370711324,1.1232615689440302,1.488680714471151,-0.32780009572573054,-3.0791989475080266,6.721341907189359,-0.31230608229017126,0
1.060828686985884,-1.5314149822432306,-0.3723364733736259,3.3175742025968598,-1.5585039202493027,0.07226790976889787,-0.008076536478369603,0.8032499045664716,1.5628306539698569,-1.9463249947457522,-0.6189081246215511,-0.6120312269076064,-1.6257203613777544,-0.405379802320911,1.6159319706129238,2.084483465687307,2.742664835045193,-2.251647856027045,3.743080324667838,-1.5885713702574766,0
0.19086967863156787,1.2084360009714399,0.7906687697897875,1.4809560457542796,4.876459221939244,-0.11538574166216507,2.611247308810287,-2.3676727453326327,-3.546611199733934,-0.3177238624682027,-0.6651885407333455,2.365585445579697,3.051054727018559,0.3739817661050918,-5.034410826950005,-0.4358747897880074,3.6147079102081587,-5.127741135782941,3.7657748753404556,-0.6600473260214528,0
-0.1669213335892823,0.08685977581361101,-0.877511389091677,1.75725488668224,-1.4921503164943668,1.631152515028004,0.11641422789067367,3.0271263399064434,-0.2915766616833991,-5.067373020416144,-0.13987035877271356,-1.6826418183609344,-0.6481208608242719,1.19336184174648,4.536368807242524,-5.094508698615627,-0.9368747001949476,6.274510696600904,-7.146629297053242,-2.21053938698313,0
-0.3913304052288644,-1.8973773305228165,0.3420913878736098,1.4663742247244937,-1.0520959177477376,-0.2462744114175397,0.4935884858741925,1.2121743563661862,-2.3948170524388384,-3.4544306296699827,-1.4485810468269544,1.334731212580943,2.642523195563986,1.6506735120732041,3.119053049860361,-4.2033962811775085,-0.12444751313341273,2.731535357155566,-5.432000495768492,-1.994994181622352,0
0.17766099646898928,1.1787240865856219,0.22138399858682445,3.0483453616960503,1.5152256762188892,-0.17260324761682247,0.4876176752337977,0.36738003520724183,3.520256928047773,-8.967162644610502,-0.7355306659075819,-5.028660091261013,-2.0975068193606905,1.5050912447107678,0.6837806783588918,-5.853110822152458,-0.4238455839056907,8.17290823214739,-5.363731152694938,-1.1543507199518774,0
0.31451374380269603,0.4409188278083594,-3.443317351998786,0.20523686241024497,-0.24263684339160374,0.15167318580140368,-0.2547187899858918,1.843236515320852,0.08843720562377189,-0.40048855422003454,-0.48165745105457425,-1.4240730269707127,1.5079139075017924,2.442797972440733,0.5882427034693853,0.10100630125545773,3.3276214060334244,4.266318742730717,-4.966995595170208,0.9340381852884259,1
-0.4472211294638499,0.9779650129999213,-0.5348417914830614,0.02494128664836226,1.5515513436637505,-1.2650855980982336,-0.08524292913945923,0.9488618014619687,-0.35524063371287273,-2.344018106968542,0.6017806032986677,-0.8581663580158995,0.46554317931486233,1.180723854288875,-1.3030759809193637,-2.307586130597783,2.2715551217057763,1.6600640689218393,-3.0134367257067147,-1.2238967915615746,0
-0.1456973997215546,0.7397224864874274,1.3642862677080931,1.9420860665661466,-0.5653475585505328,-1.0057305503479816,-2.179781191964252,-1.6940717743075135,0.057037500408119016,-2.81608056602313,-0.4292742228731781,0.6977148878749886,-0.5567790104231505,0.18677159311385327,-0.3875254633276801,1.3414000108137902,1.9727323240469228,-5.226542471703736,4.368656428083335,-3.152121062167976,0
0.5241070031833391,0.7921384263621614,-0.2006990094546488,2.0866095723256732,-2.9327599732876166,-0.5452737255812189,-0.15757260122303976,0.6212234434377233,5.012968369686667,-4.925055129461579,-0.22167347212510063,-2.782244696173276,-1.374199521668353,2.1594667596219117,2.9423996344540004,-2.347586347189356,-1.3718769806358837,7.900649514755417,-4.18238842154741,1.1959531437055908,0
-0.2544367276856635,2.0732567066828906,1.1120990969063311,3.6687424732958993,-2.819831542966754,1.364869373855072,-0.10936906641045824,-2.3340074793958676,2.6931614154929426,-4.445268805159671,-0.5392647112273649,-0.6630650315055409,-1.3554538190011292,-1.7728041426454484,3.561267527396543,1.0694659712108598,1.019180652181424,-2.9635004185685663,5.210191975109886,-0.9044201229157879,0
-0.33511706779395667,-0.36879586489616106,0.18060709905417316,-1.063508960201521,1.2990732307416042,0.7146539804802873,0.3533064398273697,-0.31769188178533725,-0.709274342502118,1.8810473085718955,-0.5184973366243467,1.5015519370441255,-1.3596167761851583,-0.27993858062230115,-2.8017643839287905,0.3728684626746557,0.2451622896719079,-2.9734029735878393,3.2409016952504444,-0.03322549635619099,0
0.09505522373370942,-0.6710017453111383,2.730043806093015,2.7200302946414077,1.2867105556323506,0.28816538694616667,1.087791711437109,-2.3284670229656514,4.514439074969952,-5.870142585327451,-0.43608021709521955,-0.7921845061491097,0.27333121775408276,2.1140534978282837,-3.6413535995707234,-2.3943976976273067,2.1250724307615867,1.8215351594982754,1.517291473368722,0.26530308924969326,0
-1.0811884780389913,-0.7195195128860274,-3.2791303161940766,-0.4467180807777458,-1.9392480418050593,-1.7706523099222744,0.687769163796706,2.7329432074043876,0.6528879258193127,1.5948071947996967,-0.5916473985157515,0.13886837033143073,-2.5277434097738958,-0.02680523712248295,2.1384677548235307,-0.493558624964683,0.7432266694410704,2.588579803158571,-0.9204919766839015,1.6979253881088578,0
-0.896775244507152,-1.895006893597774,0.9614713403905322,-0.9475042206576476,-0.7109787274274837,-0.7286591410337823,1.127477858731929,1.1765023908974677,-3.3329711473531884,3.5492558830222074,0.11010758575632887,4.15148127392689,0.9057463936161771,-0.4390431889640396,0.33975330282087035,-0.13783241312517924,-1.236984638189836,-3.402958573524899,1.354886639450783,-0.818622004027411,0
0.43040342273168825,-1.5499966260186715,3.7407648754143334,0.9383922567961243,3.9691936785998294,0.3297862262602962,0.11280738792146285,-4.362948839657605,5.956612062309612,-5.331754102169289,0.09954158189574805,2.909509784772747,-1.463824753593399,7.708163127143481,-12.713063499669747,-5.263691740913509,0.8425649590751764,3.162965370578967,3.6123942267423206,2.166500960924565,0
2.3819449834156243,1.6505209030879733,1.8255199931786528,1.5214994146586647,-1.5332741288257168,-1.3592890514201645,-0.1722021645792605,-2.872067727265902,1.767591085573712,-1.691394003600441,-0.5248291214389753,0.7478380936856432,-1.177392266426565,-0.37809916775490016,1.3000551622993728,-0.5585004381389811,-3.743957964784083,-0.026212176185993526,3.375283576697671,1.2482615795322383,0
0.4662712597732377,-0.18752470290034973,-1.8028843456685777,-1.5775559048357348,0.12884964072440852,-1.4322855919331132,2.1567544886236876,0.3696227036460815,0.08703695784679703,-0.7920918003352653,-0.43562157875265417,-0.6839182403226312,-3.5473048936117806,1.079991115495512,-0.08279130399753,-3.066154046420608,-2.983592102189994,3.6157201918299178,-2.184047346080015,0.5369702789963601,0
-1.2851864298557496,-0.2986001595433956,0.1469475329479073,0.9017181216699715,1.6266192465297298,0.9646312551920374,-1.221575490661523,-0.7540040539412496,-1.0531283863922383,-0.7895092398031474,2.206012461671015,0.5101450065235089,-0.7757513439689729,-0.3661956173315881,-1.2839884158385857,-0.7671463503888679,0.26031297182678304,-1.8501463326617984,2.3429480740865185,-0.6048686623576873,0
0.8531668196841885,2.491248330007266,3.340553494506997,1.5954890019895556,1.6534764764669854,0.05649634141848441,-1.5637410876713795,-3.216699064923999,4.6197234554535,-3.950684547254957,0.162961670856347,1.8656450728262433,-1.4182638819108286,3.1353162982124605,-7.292047786004742,-1.6552241097938933,2.1860790124742326,-1.6660678341401038,5.89701610335247,0.2962233308458382,0
-0.17220774315528867,1.2132671920084979,-0.16728992077760863,0.19622090610107434,-0.7320009295751233,-1.6783940421431534,0.6071273038496771,0.9620751420801401,4.332217764548287,-1.270922758146207,0.2316888209552501,-2.3939409119135924,-0.7068545747422691,1.9873161697585955,-0.22626105088839893,-1.32904316483874,-1.5750257895922897,7.6818917169272245,-3.9994332095060794,2.7060277299557383,0
1.3700263763762275,-0.8993732013418966,-1.175557848774893,2.3935153532160625,-1.689512929115074,-0.4538835988490723,0.6102442577895195,2.5492137650558924,3.7674541555445984,-3.7499942757492057,1.6076173868244463,-2.4553426358909105,-4.622996610683645,1.5295394111102305,1.183058909667965,-1.1730716918208468,0.41609101231366175,4.024310435870397,-0.5226221234728098,-1.1979311617964323,0
-0.17522496663054554,-0.0012250383082545331,0.78990253192959,3.033289755666936,-3.538124179397225,-0.35245270353785757,-0.9052561597764432,-0.984770243427165,3.055731965554565,-4.137565898069133,1.0054953203063783,-0.7867670308065976,-2.066823373193663,0.4981821051825434,3.7827297721725577,-0.38398973294055366,-2.0580918607347796,1.663105416443402,1.4146776775883974,-0.4757551868424184,0
1.4714513025679976,-1.2554175643832894,-0.7262659077087945,1.111762512348437,0.566028456818336,0.05450442177395479,0.4603974396254061,-0.2357103692216338,-1.311035808909413,-0.9119482563133718,-1.6970198133235157,0.6890690763970096,-3.363306551625847,0.6469016931520617,-0.1934113061170578,-1.428871078113094,-2.6279541959182513,-0.4456466923485148,2.2444795651032527,-1.0222570579486554,0
-0.11382032618358325,1.2254210614586665,-1.4843271616925398,-0.07497883852909204,-0.3521496193603974,0.07153318204094465,2.1939251518044447,1.6769556311588127,-0.059771876558394756,-0.24387984019882053,1.5603668175048813,0.7875035517969735,-2.1299268784398215,1.0064820806865935,-0.504795777996608,-1.1885463771599492,1.371696842862376,0.20919611115242512,0.14886872848828914,-0.6495707259148469,0
0.060547820364210025,0.33406936216138733,3.001477985382067,1.1346713488439404,-1.1684129765367486,-0.38676278873165104,1.6759758710680044,-1.569656068899761,3.435028320966775,-5.01676205553417,-0.12950371362733745,-1.9989853384690457,-1.9097242754055084,2.434156789853243,-0.533364448466248,-0.8996796744106998,-3.3282514028356163,2.2106573352351093,-0.8483618106715329,-2.581320290141555,0
0.6534373706720666,-1.3616365481798123,-0.8311887868260631,-1.988314589249774,-0.07789105266999652,-0.052063541199248935,0.5755161215440671,1.1280197101603364,1.3518391849288964,0.5578050503198588,0.4985696910042263,-0.10907644245253323,-1.0698985515122945,2.9529345433222947,-2.529453483969385,-0.7410391782239011,-0.12405118658631598,3.133689488793077,-2.896459273524575,0.348372003463451,0
-0.08370985713902226,-1.341722243356314,0.755242982277732,-0.44213750881374647,0.8566441509663607,0.35804883885657074,-0.7758643055602588,0.5540471709817145,1.585967738348833,-3.7024120126041105,1.0349381631639325,-2.8824870684209856,-1.314259306770946,0.694138703054629,-0.5924984623526283,-2.3675086207443194,-0.4308618564944693,3.031365777317402,-3.6346774752040973,-1.9503976070487248,0
-0.8198441185598999,0.5051510704546522,-2.1704029001053406,-2.223767148645508,-1.337909381050513,-0.5313158193259131,0.3164467585822151,-3.554208146086836,-4.748702003396136,1.2433611563083866,0.08462004839354878,1.5010171835335058,0.3205589281953849,-2.0521717628083715,3.594164137145074,1.0867294522479118,-1.7551062325375368,-5.438905961723108,1.7056979803416301,-0.5798202601107225,1
0.42769745763359107,0.37667828695457545,3.8619526591271214,-0.045402097642029515,2.3907692168724073,0.5979870665918545,-1.3364209270040848,-3.1062441612742564,3.219631400888438,-0.24292716976981457,-0.8063686767124157,3.1825053990531558,0.5052015380402477,1.3685346250446444,-8.308140565882983,0.29577185130687367,3.473759655392291,-4.948296888117845,7.340347202236983,0.9844685448351744,1
-1.098695815068532,0.7550277935196478,-1.2274946849349577,0.6360836635471379,-0.6972896775083874,0.5702527235436246,0.9858517790015056,-1.8659281094817437,-1.5297667955923664,-0.6477133314570716,-1.4129175994148724,1.0963348363034455,2.3599973429444123,-0.3002875776365055,2.097945416775365,-0.35631776350438316,1.1161198917096242,-0.6955490552253546,-0.07103799819640688,1.298536768830824,0
0.43581055684652314,-0.004723763452720521,1.7596958006505652,-1.8620084225964755,0.6940074700592966,0.5242032612170667,0.017825378933284473,-2.0679369595566515,6.585434430113008,-3.6375014328398074,-0.9385878730831845,1.0240849438572042,-3.5683540360202883,5.680655042205612,-7.896999499979719,-4.926629543936921,-0.9725816231201119,5.536154377168199,-0.03017921125639792,2.4750697872349825,0
-1.6009924446753903,1.113741732233121,0.9627654277293032,0.409575652249339,2.5827154702011583,1.4593108133537598,0.6521026185671985,-1.3530921258145119,-3.2434359966476727,1.9355452645345326,0.4068061876308905,1.3705752509696492,-0.26619368444475633,-3.4628851925988533,-1.7684383084680877,2.549013158891725,1.8971975889700614,-8.980694727169515,7.151820280922073,-2.091833309733863,0
0.3144906723648705,-0.33182005249077484,1.017931921288284,-0.6969064889364475,-0.5972802505928132,0.7752730116603032,-2.490751738300821,-0.13416906406652573,2.5122654244709746,-1.208699398640189,0.4656175052787541,-0.7192697807287411,1.8009127813301753,0.40474324952437707,-0.32787195368234695,-0.9031312291894255,1.4040757420648702,2.498050433323164,-2.558733525825303,1.187734752968423,0
